step,signal,queue,action,throughput,delay
4227,2489157876,2,2,0,217230.0
4227,30037903,34,2,0,217230.0
4227,30037904,12,2,0,217230.0
4228,2489157872,0,1,0,217764.0
4228,2489157876,2,1,0,217764.0
4228,30037903,34,1,0,217764.0
4228,30037904,12,1,0,217764.0
4229,2489157872,0,0,0,218298.0
4229,2489157876,1.0,2,0,218298.0
4229,30037903,34,0,0,218298.0
4229,30037904,12,0,0,218298.0
4230,2489157872,0,1,0,218832.0
4230,2489157876,2,0,0,218832.0
4230,30037903,34,2,0,218832.0
4230,30037904,12,2,0,218832.0
4231,2489157872,0,2,0,219366.0
4231,2489157876,2,1,0,219366.0
4231,30037903,34,1,0,219366.0
4231,30037904,6.0,1,0,219366.0
4232,2489157872,0,0,0,219900.0
4232,2489157876,1.0,2,0,219900.0
4232,30037903,34,0,0,219900.0
4232,30037904,6.0,2,0,219900.0
4233,2489157872,0,1,0,220434.0
4233,2489157876,1.0,0,0,220434.0
4233,30037903,34,2,0,220434.0
4233,30037904,12,1,0,220434.0
4234,2489157872,0,2,0,220968.0
4234,2489157876,2,2,0,220968.0
4234,30037903,17.0,0,0,220968.0
4234,30037904,6.0,0,0,220968.0
4235,2489157872,0,1,0,221502.0
4235,2489157876,2,0,0,221502.0
4235,30037903,34,1,0,221502.0
4235,30037904,12,0,0,221502.0
4236,2489157872,0,2,0,222036.0
4236,2489157876,2,1,0,222036.0
4236,30037903,34,0,0,222036.0
4236,30037904,12,2,0,222036.0
4237,2489157872,0,0,1,221969.0
4237,2489157876,2,2,1,221969.0
4237,30037903,34,2,1,221969.0
4237,30037904,12,1,1,221969.0
4238,2489157872,0,1,0,221901.0
4238,2489157876,2,0,0,221901.0
4238,30037903,34,1,0,221901.0
4238,30037904,12,0,0,221901.0
4239,2489157872,0.0,2,0,221833.0
4239,2489157876,1.0,1,0,221833.0
4239,30037903,34,0,0,221833.0
4239,30037904,12,2,0,221833.0
4240,2489157872,0,0,0,221764.0
4240,2489157876,2,2,0,221764.0
4240,30037903,17.0,1,0,221764.0
4240,30037904,12,1,0,221764.0
4241,2489157872,0,2,0,221694.0
4241,2489157876,2,1,0,221694.0
4241,30037903,34,2,0,221694.0
4241,30037904,12,0,0,221694.0
4242,2489157872,0,0,0,221624.0
4242,2489157876,2,2,0,221624.0
4242,30037903,34,1,0,221624.0
4242,30037904,12,1,0,221624.0
4243,2489157872,0,1,0,221555.0
4243,2489157876,2,0,0,221555.0
4243,30037903,34,0,0,221555.0
4243,30037904,12,2,0,221555.0
4244,2489157872,0,2,0,221487.0
4244,2489157876,1.0,1,0,221487.0
4244,30037903,34,2,0,221487.0
4244,30037904,12,1,0,221487.0
4245,2489157872,0,0,0,221418.0
4245,2489157876,2,2,0,221418.0
4245,30037903,34,1,0,221418.0
4245,30037904,12,0,0,221418.0
4246,2489157872,0,1,0,221349.0
4246,2489157876,2,2,0,221349.0
4246,30037903,34,0,0,221349.0
4246,30037904,12,2,0,221349.0
4247,2489157872,0,0,0,221280.0
4247,2489157876,2,1,0,221280.0
4247,30037903,17.0,2,0,221280.0
4247,30037904,12,1,0,221280.0
4248,2489157872,0,0,0,221806.0
4248,2489157876,2,2,0,221806.0
4248,30037903,34,2,0,221806.0
4248,30037904,12,0,0,221806.0
4249,2489157872,0,1,0,221736.0
4249,2489157876,2,0,0,221736.0
4249,30037903,34,1,0,221736.0
4249,30037904,6.0,1,0,221736.0
4250,2489157872,0,2,0,221666.0
4250,2489157876,2,1,0,221666.0
4250,30037903,34,0,0,221666.0
4250,30037904,12,2,0,221666.0
4251,2489157872,0,0,0,222192.0
4251,2489157876,1.0,2,0,222192.0
4251,30037903,34,2,0,222192.0
4251,30037904,12,1,0,222192.0
4252,2489157872,0,1,0,222719.0
4252,2489157876,2,0,0,222719.0
4252,30037903,34,1,0,222719.0
4252,30037904,12,0,0,222719.0
4253,2489157872,0.0,2,0,223247.0
4253,2489157876,1.0,1,0,223247.0
4253,30037903,34,0,0,223247.0
4253,30037904,12,2,0,223247.0
4254,2489157872,0,1,1,223776.0
4254,2489157876,2,0,1,223776.0
4254,30037903,34,2,1,223776.0
4254,30037904,12,1,1,223776.0
4255,2489157872,0,0,0,224306.0
4255,2489157876,2,2,0,224306.0
4255,30037903,34,1,0,224306.0
4255,30037904,12,0,0,224306.0
4256,2489157872,0,2,0,224835.0
4256,2489157876,2,1,0,224835.0
4256,30037903,34,0,0,224835.0
4256,30037904,12,2,0,224835.0
4257,2489157872,0,0,0,224766.0
4257,2489157876,2,2,0,224766.0
4257,30037903,34,2,0,224766.0
4257,30037904,12,1,0,224766.0
4258,2489157872,0,1,0,224697.0
4258,2489157876,2,0,0,224697.0
4258,30037903,34,1,0,224697.0
4258,30037904,12,0,0,224697.0
4259,2489157872,0,2,0,224625.0
4259,2489157876,2,1,0,224625.0
4259,30037903,34,0,0,224625.0
4259,30037904,12,0,0,224625.0
4260,2489157872,0,2,0,223954.0
4260,2489157876,2,1,0,223954.0
4260,30037903,34,1,0,223954.0
4260,30037904,12,1,0,223954.0
4261,2489157872,0,0,0,223285.0
4261,2489157876,2,2,0,223285.0
4261,30037903,34,2,0,223285.0
4261,30037904,12,2,0,223285.0
4262,2489157872,0,1,0,223213.0
4262,2489157876,2,0,0,223213.0
4262,30037903,34,1,0,223213.0
4262,30037904,6.0,2,0,223213.0
4263,2489157872,0,0,0,222648.0
4263,2489157876,2,1,0,222648.0
4263,30037903,34,0,0,222648.0
4263,30037904,12,0,0,222648.0
4264,2489157872,0,2,0,222180.0
4264,2489157876,2,0,0,222180.0
4264,30037903,34,0,0,222180.0
4264,30037904,12,1,0,222180.0
4265,2489157872,0.0,2,0,221715.0
4265,2489157876,2,1,0,221715.0
4265,30037903,34,2,0,221715.0
4265,30037904,12,2,0,221715.0
4266,2489157872,0,0,0,222240.0
4266,2489157876,2,2,0,222240.0
4266,30037903,34,1,0,222240.0
4266,30037904,12,2,0,222240.0
4267,2489157872,0.0,2,0,222764.0
4267,2489157876,2,1,0,222764.0
4267,30037903,34,2,0,222764.0
4267,30037904,12,0,0,222764.0
4268,2489157872,0,0,0,223290.0
4268,2489157876,2,2,0,223290.0
4268,30037903,34,0,0,223290.0
4268,30037904,12,1,0,223290.0
4269,2489157872,0.0,1,1,223817.0
4269,2489157876,2,1,1,223817.0
4269,30037903,34,2,1,223817.0
4269,30037904,12,0,1,223817.0
4270,2489157872,0.0,0,0,223746.0
4270,2489157876,2,2,0,223746.0
4270,30037903,34,1,0,223746.0
4270,30037904,12,1,0,223746.0
4271,2489157872,0,1,0,223677.0
4271,2489157876,2,0,0,223677.0
4271,30037903,34,1,0,223677.0
4271,30037904,12,2,0,223677.0
4272,2489157872,0,2,0,223608.0
4272,2489157876,2,1,0,223608.0
4272,30037903,34,1,0,223608.0
4272,30037904,12,0,0,223608.0
4273,2489157872,0,0,0,223539.0
4273,2489157876,2,1,0,223539.0
4273,30037903,34,0,0,223539.0
4273,30037904,12,2,0,223539.0
4274,2489157872,0,1,0,223466.0
4274,2489157876,2,2,0,223466.0
4274,30037903,34,1,0,223466.0
4274,30037904,12,1,0,223466.0
4275,2489157872,0,0,0,223393.0
4275,2489157876,2,2,0,223393.0
4275,30037903,17.0,0,0,223393.0
4275,30037904,12,2,0,223393.0
4276,2489157872,0,0,0,223321.0
4276,2489157876,2,2,0,223321.0
4276,30037903,34,1,0,223321.0
4276,30037904,12,0,0,223321.0
4277,2489157872,0,1,0,223250.0
4277,2489157876,2,0,0,223250.0
4277,30037903,34,2,0,223250.0
4277,30037904,12,1,0,223250.0
4278,2489157872,0,0,0,222578.0
4278,2489157876,2,2,0,222578.0
4278,30037903,33,0,0,222578.0
4278,30037904,12,0,0,222578.0
4279,2489157872,0,1,0,222504.0
4279,2489157876,1.0,0,0,222504.0
4279,30037903,32,2,0,222504.0
4279,30037904,6.0,0,0,222504.0
4280,2489157872,0,2,0,222429.0
4280,2489157876,2,1,0,222429.0
4280,30037903,31,1,0,222429.0
4280,30037904,12,2,0,222429.0
4281,2489157872,0,0,0,222355.0
4281,2489157876,2,2,0,222355.0
4281,30037903,30,0,0,222355.0
4281,30037904,12,1,0,222355.0
4282,2489157872,0,1,0,222280.0
4282,2489157876,2,0,0,222280.0
4282,30037903,29,0,0,222280.0
4282,30037904,12,2,0,222280.0
4283,2489157872,0,2,0,221606.0
4283,2489157876,0,1,0,221606.0
4283,30037903,29,1,0,221606.0
4283,30037904,12,0,0,221606.0
4284,2489157872,0.0,0,0,220931.0
4284,2489157876,0,0,0,220931.0
4284,30037903,28,2,0,220931.0
4284,30037904,12,1,0,220931.0
4285,2489157872,0,2,0,220912.0
4285,2489157876,0,0,0,220912.0
4285,30037903,28,2,0,220912.0
4285,30037904,12,2,0,220912.0
4286,2489157872,0,1,0,221436.0
4286,2489157876,0,2,0,221436.0
4286,30037903,30,2,0,221436.0
4286,30037904,12,0,0,221436.0
4287,2489157872,0,1,0,221960.0
4287,2489157876,0,2,0,221960.0
4287,30037903,30,0,0,221960.0
4287,30037904,6.0,1,0,221960.0
4288,2489157872,0,1,1,222486.0
4288,2489157876,2,0,1,222486.0
4288,30037903,31,1,1,222486.0
4288,30037904,12,1,1,222486.0
4289,2489157872,0,2,1,223013.0
4289,2489157876,2,2,1,223013.0
4289,30037903,32,2,1,223013.0
4289,30037904,14,2,1,223013.0
4290,2489157872,0,1,0,223542.0
4290,2489157876,2,2,0,223542.0
4290,30037903,16.0,0,0,223542.0
4290,30037904,12,0,0,223542.0
4291,2489157872,0,0,0,224072.0
4291,2489157876,2,1,0,224072.0
4291,30037903,33,0,0,224072.0
4291,30037904,12,1,0,224072.0
4292,2489157872,0.0,0,0,224001.0
4292,2489157876,2,2,0,224001.0
4292,30037903,33,1,0,224001.0
4292,30037904,12,2,0,224001.0
4293,2489157872,0,1,0,223093.0
4293,2489157876,2,0,0,223093.0
4293,30037903,33,0,0,223093.0
4293,30037904,6.0,2,0,223093.0
4294,2489157872,0,2,0,222786.0
4294,2489157876,2,1,0,222786.0
4294,30037903,33,2,0,222786.0
4294,30037904,12,0,0,222786.0
4295,2489157872,0,0,0,222481.0
4295,2489157876,2,2,0,222481.0
4295,30037903,32,1,0,222481.0
4295,30037904,6.0,0,0,222481.0
4296,2489157872,0,1,0,221061.0
4296,2489157876,1.0,0,0,221061.0
4296,30037903,30,2,0,221061.0
4296,30037904,12,1,0,221061.0
4297,2489157872,0,2,0,219912.0
4297,2489157876,2,0,0,219912.0
4297,30037903,28,1,0,219912.0
4297,30037904,12,2,0,219912.0
4298,2489157872,0,1,0,218766.0
4298,2489157876,2,2,0,218766.0
4298,30037903,26,0,0,218766.0
4298,30037904,12,0,0,218766.0
4299,2489157872,0,1,0,217930.0
4299,2489157876,2,1,0,217930.0
4299,30037903,26,0,0,217930.0
4299,30037904,12,1,0,217930.0
4300,2489157872,0,0,0,217093.0
4300,2489157876,2,2,0,217093.0
4300,30037903,24,0,0,217093.0
4300,30037904,12,2,0,217093.0
4301,2489157872,0,0,0,216257.0
4301,2489157876,2,2,0,216257.0
4301,30037903,28,1,0,216257.0
4301,30037904,12,0,0,216257.0
4302,2489157872,0,1,0,214830.0
4302,2489157876,2,1,0,214830.0
4302,30037903,28,0,0,214830.0
4302,30037904,12,1,0,214830.0
4303,2489157872,0,0,0,215060.0
4303,2489157876,2,2,0,215060.0
4303,30037903,30,0,0,215060.0
4303,30037904,12,2,0,215060.0
4304,2489157872,0,0,0,213529.0
4304,2489157876,2,1,0,213529.0
4304,30037903,32,1,0,213529.0
4304,30037904,12,0,0,213529.0
4305,2489157872,0,0,1,211955.0
4305,2489157876,2,2,1,211955.0
4305,30037903,30,2,1,211955.0
4305,30037904,12,0,1,211955.0
4306,2489157872,0,1,0,208589.0
4306,2489157876,2,2,0,208589.0
4306,30037903,32,0,0,208589.0
4306,30037904,12,1,0,208589.0
4307,2489157872,0,1,1,204022.0
4307,2489157876,2,0,1,204022.0
4307,30037903,34,0,1,204022.0
4307,30037904,12,2,1,204022.0
4308,2489157872,0.0,1,1,200108.0
4308,2489157876,2,2,1,200108.0
4308,30037903,34,1,1,200108.0
4308,30037904,12,0,1,200108.0
4309,2489157872,0,0,0,196226.0
4309,2489157876,2,1,0,196226.0
4309,30037903,34,2,0,196226.0
4309,30037904,12,1,0,196226.0
4310,2489157872,0,2,0,192966.0
4310,2489157876,2,0,0,192966.0
4310,30037903,34,1,0,192966.0
4310,30037904,12,2,0,192966.0
4311,2489157872,0,2,1,191481.0
4311,2489157876,2,1,1,191481.0
4311,30037903,34,2,1,191481.0
4311,30037904,12,2,1,191481.0
4312,2489157872,0,0,0,190809.0
4312,2489157876,2,2,0,190809.0
4312,30037903,34,0,0,190809.0
4312,30037904,6.0,1,0,190809.0
4313,2489157872,0,1,0,189599.0
4313,2489157876,2,0,0,189599.0
4313,30037903,34,0,0,189599.0
4313,30037904,12,0,0,189599.0
4314,2489157872,0,2,0,188339.0
4314,2489157876,2,1,0,188339.0
4314,30037903,34,0,0,188339.0
4314,30037904,12,1,0,188339.0
4315,2489157872,0,0,1,187625.0
4315,2489157876,2,1,1,187625.0
4315,30037903,17.0,1,1,187625.0
4315,30037904,12,0,1,187625.0
4316,2489157872,0,2,0,186931.0
4316,2489157876,2,0,0,186931.0
4316,30037903,34,2,0,186931.0
4316,30037904,12,1,0,186931.0
4317,2489157872,0,2,0,187322.0
4317,2489157876,2,1,0,187322.0
4317,30037903,17.0,1,0,187322.0
4317,30037904,6.0,2,0,187322.0
4318,2489157872,0,0,0,187721.0
4318,2489157876,2,2,0,187721.0
4318,30037903,34,1,0,187721.0
4318,30037904,12,2,0,187721.0
4319,2489157872,0,2,1,187633.0
4319,2489157876,2,1,1,187633.0
4319,30037903,34,1,1,187633.0
4319,30037904,12,0,1,187633.0
4320,2489157872,0,0,0,187548.0
4320,2489157876,2,2,0,187548.0
4320,30037903,34,2,0,187548.0
4320,30037904,12,0,0,187548.0
4321,2489157872,0,1,0,188013.0
4321,2489157876,2,0,0,188013.0
4321,30037903,34,1,0,188013.0
4321,30037904,6.0,0,0,188013.0
4322,2489157872,0,2,0,188481.0
4322,2489157876,2,1,0,188481.0
4322,30037903,34,0,0,188481.0
4322,30037904,12,2,0,188481.0
4323,2489157872,0,0,0,188988.0
4323,2489157876,2,2,0,188988.0
4323,30037903,34,2,0,188988.0
4323,30037904,12,1,0,188988.0
4324,2489157872,0,1,0,189500.0
4324,2489157876,2,0,0,189500.0
4324,30037903,34,2,0,189500.0
4324,30037904,12,0,0,189500.0
4325,2489157872,0,2,0,190012.0
4325,2489157876,2,1,0,190012.0
4325,30037903,34,1,0,190012.0
4325,30037904,12,0,0,190012.0
4326,2489157872,0,0,0,189953.0
4326,2489157876,2,2,0,189953.0
4326,30037903,34,2,0,189953.0
4326,30037904,12,2,0,189953.0
4327,2489157872,0,1,0,189871.0
4327,2489157876,2,0,0,189871.0
4327,30037903,32,2,0,189871.0
4327,30037904,12,1,0,189871.0
4328,2489157872,0,2,0,189773.0
4328,2489157876,2,0,0,189773.0
4328,30037903,30,0,0,189773.0
4328,30037904,12,0,0,189773.0
4329,2489157872,0,0,1,189092.0
4329,2489157876,2,2,1,189092.0
4329,30037903,28,0,1,189092.0
4329,30037904,12,2,1,189092.0
4330,2489157872,0,1,0,187812.0
4330,2489157876,1.0,2,0,187812.0
4330,30037903,26,0,0,187812.0
4330,30037904,12,1,0,187812.0
4331,2489157872,0,1,0,186534.0
4331,2489157876,2,0,0,186534.0
4331,30037903,24,0,0,186534.0
4331,30037904,12,0,0,186534.0
4332,2489157872,0,2,1,184656.0
4332,2489157876,2,1,1,184656.0
4332,30037903,24,0,1,184656.0
4332,30037904,12,2,1,184656.0
4333,2489157872,0,0,0,183942.0
4333,2489157876,2,2,0,183942.0
4333,30037903,22,1,0,183942.0
4333,30037904,12,1,0,183942.0
4334,2489157872,0,1,0,183230.0
4334,2489157876,2,0,0,183230.0
4334,30037903,22,2,0,183230.0
4334,30037904,12,0,0,183230.0
4335,2489157872,0.0,2,1,182514.0
4335,2489157876,2,1,1,182514.0
4335,30037903,22,2,1,182514.0
4335,30037904,12,2,1,182514.0
4336,2489157872,0,0,0,181186.0
4336,2489157876,2,2,0,181186.0
4336,30037903,20,1,0,181186.0
4336,30037904,12,1,0,181186.0
4337,2489157872,0,1,0,178638.0
4337,2489157876,2,0,0,178638.0
4337,30037903,20,1,0,178638.0
4337,30037904,12,2,0,178638.0
4338,2489157872,0,2,0,177909.0
4338,2489157876,2,1,0,177909.0
4338,30037903,20,0,0,177909.0
4338,30037904,6.0,2,0,177909.0
4339,2489157872,0,0,0,177184.0
4339,2489157876,2,2,0,177184.0
4339,30037903,11.0,1,0,177184.0
4339,30037904,12,1,0,177184.0
4340,2489157872,0,2,0,177087.0
4340,2489157876,2,1,0,177087.0
4340,30037903,24,0,0,177087.0
4340,30037904,12,0,0,177087.0
4341,2489157872,0,0,0,176993.0
4341,2489157876,1.0,1,0,176993.0
4341,30037903,22,1,0,176993.0
4341,30037904,12,0,0,176993.0
4342,2489157872,0,0,0,175702.0
4342,2489157876,1.0,2,0,175702.0
4342,30037903,26,1,0,175702.0
4342,30037904,12,2,0,175702.0
4343,2489157872,0,1,0,174414.0
4343,2489157876,2,1,0,174414.0
4343,30037903,28,2,0,174414.0
4343,30037904,12,1,0,174414.0
4344,2489157872,0,0,0,170729.0
4344,2489157876,2,2,0,170729.0
4344,30037903,30,1,0,170729.0
4344,30037904,12,0,0,170729.0
4345,2489157872,0.0,1,0,167637.0
4345,2489157876,2,0,0,167637.0
4345,30037903,30,0,0,167637.0
4345,30037904,12,2,0,167637.0
4346,2489157872,0,2,1,163340.0
4346,2489157876,2,1,1,163340.0
4346,30037903,32,1,1,163340.0
4346,30037904,12,1,1,163340.0
4347,2489157872,0,0,0,156908.0
4347,2489157876,1.0,2,0,156908.0
4347,30037903,32,0,0,156908.0
4347,30037904,12,2,0,156908.0
4348,2489157872,0,1,0,152597.0
4348,2489157876,2,0,0,152597.0
4348,30037903,32,2,0,152597.0
4348,30037904,12,0,0,152597.0
4349,2489157872,0,2,0,148575.0
4349,2489157876,2,1,0,148575.0
4349,30037903,34,0,0,148575.0
4349,30037904,12,1,0,148575.0
4350,2489157872,0,0,0,146059.0
4350,2489157876,2,2,0,146059.0
4350,30037903,34,1,0,146059.0
4350,30037904,12,0,0,146059.0
4351,2489157872,0,1,0,143551.0
4351,2489157876,2,0,0,143551.0
4351,30037903,34,2,0,143551.0
4351,30037904,12,2,0,143551.0
4352,2489157872,0.0,0,0,141038.0
4352,2489157876,2,1,0,141038.0
4352,30037903,34,0,0,141038.0
4352,30037904,12,1,0,141038.0
4353,2489157872,0,2,0,137935.0
4353,2489157876,2,1,0,137935.0
4353,30037903,34,1,0,137935.0
4353,30037904,12,0,0,137935.0
4354,2489157872,0,2,0,134835.0
4354,2489157876,2,0,0,134835.0
4354,30037903,34,2,0,134835.0
4354,30037904,12,2,0,134835.0
4355,2489157872,0,2,0,132927.0
4355,2489157876,2,1,0,132927.0
4355,30037903,34,1,0,132927.0
4355,30037904,12,1,0,132927.0
4356,2489157872,0,0,0,131611.0
4356,2489157876,2,2,0,131611.0
4356,30037903,34,0,0,131611.0
4356,30037904,12,0,0,131611.0
4357,2489157872,0,1,0,130303.0
4357,2489157876,2,0,0,130303.0
4357,30037903,34,1,0,130303.0
4357,30037904,12,2,0,130303.0
4358,2489157872,0,0,0,128997.0
4358,2489157876,2,2,0,128997.0
4358,30037903,34,2,0,128997.0
4358,30037904,12,1,0,128997.0
4359,2489157872,0.0,1,0,128288.0
4359,2489157876,2,0,0,128288.0
4359,30037903,34,1,0,128288.0
4359,30037904,12,2,0,128288.0
4360,2489157872,0,2,1,126994.0
4360,2489157876,2,1,1,126994.0
4360,30037903,34,0,1,126994.0
4360,30037904,12,0,1,126994.0
4361,2489157872,0,0,0,125691.0
4361,2489157876,1.0,2,0,125691.0
4361,30037903,34,2,0,125691.0
4361,30037904,12,0,0,125691.0
4362,2489157872,0,1,0,123782.0
4362,2489157876,2,0,0,123782.0
4362,30037903,34,0,0,123782.0
4362,30037904,12,1,0,123782.0
4363,2489157872,0,2,0,121870.0
4363,2489157876,2,1,0,121870.0
4363,30037903,34,1,0,121870.0
4363,30037904,6.0,1,0,121870.0
4364,2489157872,0,0,0,120465.0
4364,2489157876,2,2,0,120465.0
4364,30037903,34,2,0,120465.0
4364,30037904,12,2,0,120465.0
4365,2489157872,0,1,0,119760.0
4365,2489157876,2,0,0,119760.0
4365,30037903,34,1,0,119760.0
4365,30037904,12,1,0,119760.0
4366,2489157872,0,2,0,118398.0
4366,2489157876,2,1,0,118398.0
4366,30037903,34,0,0,118398.0
4366,30037904,12,2,0,118398.0
4367,2489157872,0,0,0,118264.0
4367,2489157876,2,2,0,118264.0
4367,30037903,34,0,0,118264.0
4367,30037904,6.0,1,0,118264.0
4368,2489157872,0,2,0,115746.0
4368,2489157876,2,1,0,115746.0
4368,30037903,34,2,0,115746.0
4368,30037904,12,0,0,115746.0
4369,2489157872,0,0,0,113228.0
4369,2489157876,2,2,0,113228.0
4369,30037903,34,2,0,113228.0
4369,30037904,12,1,0,113228.0
4370,2489157872,0,1,0,111358.0
4370,2489157876,2,0,0,111358.0
4370,30037903,34,0,0,111358.0
4370,30037904,12,0,0,111358.0
4371,2489157872,0,1,0,110095.0
4371,2489157876,2,2,0,110095.0
4371,30037903,34,1,0,110095.0
4371,30037904,12,2,0,110095.0
4372,2489157872,0,1,0,108243.0
4372,2489157876,2,0,0,108243.0
4372,30037903,17.0,0,0,108243.0
4372,30037904,12,1,0,108243.0
4373,2489157872,0,2,0,107785.0
4373,2489157876,2,0,0,107785.0
4373,30037903,34,2,0,107785.0
4373,30037904,12,0,0,107785.0
4374,2489157872,0,1,0,107878.0
4374,2489157876,2,2,0,107878.0
4374,30037903,34,1,0,107878.0
4374,30037904,12,2,0,107878.0
4375,2489157872,0,0,1,107978.0
4375,2489157876,2,1,1,107978.0
4375,30037903,34,0,1,107978.0
4375,30037904,12,1,1,107978.0
4376,2489157872,0,2,0,106994.0
4376,2489157876,2,0,0,106994.0
4376,30037903,34,2,0,106994.0
4376,30037904,12,0,0,106994.0
4377,2489157872,0,1,0,107147.0
4377,2489157876,2,2,0,107147.0
4377,30037903,34,1,0,107147.0
4377,30037904,12,2,0,107147.0
4378,2489157872,0,0,0,107371.0
4378,2489157876,2,1,0,107371.0
4378,30037903,34,0,0,107371.0
4378,30037904,6.0,0,0,107371.0
4379,2489157872,0,2,0,107859.0
4379,2489157876,2,0,0,107859.0
4379,30037903,34,2,0,107859.0
4379,30037904,12,1,0,107859.0
4380,2489157872,0,1,0,108351.0
4380,2489157876,2,1,0,108351.0
4380,30037903,34,0,0,108351.0
4380,30037904,12,1,0,108351.0
4381,2489157872,0,2,0,108843.0
4381,2489157876,2,1,0,108843.0
4381,30037903,34,2,0,108843.0
4381,30037904,12,0,0,108843.0
4382,2489157872,0,0,0,109337.0
4382,2489157876,1.0,2,0,109337.0
4382,30037903,34,1,0,109337.0
4382,30037904,12,0,0,109337.0
4383,2489157872,0,1,0,109816.0
4383,2489157876,1.0,0,0,109816.0
4383,30037903,34,0,0,109816.0
4383,30037904,12,1,0,109816.0
4384,2489157872,0,2,0,109696.0
4384,2489157876,2,1,0,109696.0
4384,30037903,34,2,0,109696.0
4384,30037904,6.0,2,0,109696.0
4385,2489157872,0,1,0,110186.0
4385,2489157876,2,1,0,110186.0
4385,30037903,34,1,0,110186.0
4385,30037904,12,1,0,110186.0
4386,2489157872,0,0,1,109548.0
4386,2489157876,2,1,1,109548.0
4386,30037903,34,0,1,109548.0
4386,30037904,12,2,1,109548.0
4387,2489157872,0.0,2,0,108916.0
4387,2489157876,1.0,0,0,108916.0
4387,30037903,34,2,0,108916.0
4387,30037904,12,0,0,108916.0
4388,2489157872,0,2,0,108291.0
4388,2489157876,2,0,0,108291.0
4388,30037903,34,1,0,108291.0
4388,30037904,12,2,0,108291.0
4389,2489157872,2,0,0,107632.0
4389,2489157876,2,2,0,107632.0
4389,30037903,34,1,0,107632.0
4389,30037904,12,0,0,107632.0
4390,2489157872,2,1,0,107580.0
4390,2489157876,2,0,0,107580.0
4390,30037903,17.0,2,0,107580.0
4390,30037904,12,1,0,107580.0
4391,2489157872,1.0,2,0,107220.0
4391,2489157876,2,1,0,107220.0
4391,30037903,34,0,0,107220.0
4391,30037904,6.0,0,0,107220.0
4392,2489157872,2,1,0,107137.0
4392,2489157876,1.0,0,0,107137.0
4392,30037903,34,2,0,107137.0
4392,30037904,12,2,0,107137.0
4393,2489157872,2,2,0,107057.0
4393,2489157876,1.0,0,0,107057.0
4393,30037903,34,0,0,107057.0
4393,30037904,12,0,0,107057.0
4394,2489157872,2,2,0,106976.0
4394,2489157876,2,0,0,106976.0
4394,30037903,34,2,0,106976.0
4394,30037904,12,1,0,106976.0
4395,2489157872,2,1,0,106295.0
4395,2489157876,2,2,0,106295.0
4395,30037903,17.0,0,0,106295.0
4395,30037904,12,2,0,106295.0
4396,2489157872,2,1,0,105635.0
4396,2489157876,1.0,1,0,105635.0
4396,30037903,34,1,0,105635.0
4396,30037904,12,0,0,105635.0
4397,2489157872,1.0,0,0,105540.0
4397,2489157876,2,2,0,105540.0
4397,30037903,34,0,0,105540.0
4397,30037904,12,1,0,105540.0
4398,2489157872,2,0,0,105432.0
4398,2489157876,2,2,0,105432.0
4398,30037903,34,2,0,105432.0
4398,30037904,6.0,1,0,105432.0
4399,2489157872,2,1,0,105333.0
4399,2489157876,2,0,0,105333.0
4399,30037903,34,1,0,105333.0
4399,30037904,12,2,0,105333.0
4400,2489157872,2,2,1,104656.0
4400,2489157876,2,1,1,104656.0
4400,30037903,34,0,1,104656.0
4400,30037904,6.0,1,1,104656.0
4401,2489157872,2,0,1,103398.0
4401,2489157876,2,2,1,103398.0
4401,30037903,34,2,1,103398.0
4401,30037904,12,0,1,103398.0
4402,2489157872,2,1,0,103299.0
4402,2489157876,1.0,0,0,103299.0
4402,30037903,34,1,0,103299.0
4402,30037904,6.0,1,0,103299.0
4403,2489157872,1.0,2,0,103209.0
4403,2489157876,2,1,0,103209.0
4403,30037903,34,0,0,103209.0
4403,30037904,12,1,0,103209.0
4404,2489157872,2,0,1,103122.0
4404,2489157876,2,2,1,103122.0
4404,30037903,34,2,1,103122.0
4404,30037904,12,2,1,103122.0
4405,2489157872,2,1,0,103034.0
4405,2489157876,1.0,0,0,103034.0
4405,30037903,34,0,0,103034.0
4405,30037904,12,0,0,103034.0
4406,2489157872,2,2,0,103475.0
4406,2489157876,2,1,0,103475.0
4406,30037903,34,1,0,103475.0
4406,30037904,12,1,0,103475.0
4407,2489157872,2,0,0,103919.0
4407,2489157876,2,2,0,103919.0
4407,30037903,34,0,0,103919.0
4407,30037904,12,2,0,103919.0
4408,2489157872,2,1,0,103614.0
4408,2489157876,2,0,0,103614.0
4408,30037903,34,2,0,103614.0
4408,30037904,12,0,0,103614.0
4409,2489157872,2,2,0,103309.0
4409,2489157876,2,1,0,103309.0
4409,30037903,34,1,0,103309.0
4409,30037904,12,1,0,103309.0
4410,2489157872,2,0,0,103007.0
4410,2489157876,2,2,0,103007.0
4410,30037903,34,0,0,103007.0
4410,30037904,12,2,0,103007.0
4411,2489157872,2,1,0,102773.0
4411,2489157876,1.0,0,0,102773.0
4411,30037903,34,2,0,102773.0
4411,30037904,6.0,2,0,102773.0
4412,2489157872,1.0,2,0,102475.0
4412,2489157876,2,1,0,102475.0
4412,30037903,34,1,0,102475.0
4412,30037904,6.0,0,0,102475.0
4413,2489157872,2,0,0,102376.0
4413,2489157876,2,2,0,102376.0
4413,30037903,17.0,2,0,102376.0
4413,30037904,12,0,0,102376.0
