step,signal,queue
4118,30037904,18
4119,2489157872,26
4119,2489157876,5
4119,30037903,36
4119,30037904,18
4120,2489157872,26
4120,2489157876,5
4120,30037903,36
4120,30037904,18
4121,2489157872,26
4121,2489157876,5
4121,30037903,36
4121,30037904,18
4122,2489157872,26
4122,2489157876,5
4122,30037903,36
4122,30037904,18
4123,2489157872,26
4123,2489157876,5
4123,30037903,36
4123,30037904,18
4124,2489157872,26
4124,2489157876,5
4124,30037903,36
4124,30037904,18
4125,2489157872,26
4125,2489157876,5
4125,30037903,36
4125,30037904,18
4126,2489157872,26
4126,2489157876,5
4126,30037903,36
4126,30037904,18
4127,2489157872,26
4127,2489157876,5
4127,30037903,36
4127,30037904,18
4128,2489157872,26
4128,2489157876,5
4128,30037903,36
4128,30037904,18
4129,2489157872,26
4129,2489157876,5
4129,30037903,36
4129,30037904,18
4130,2489157872,26
4130,2489157876,5
4130,30037903,36
4130,30037904,18
4131,2489157872,26
4131,2489157876,5
4131,30037903,36
4131,30037904,18
4132,2489157872,26
4132,2489157876,5
4132,30037903,36
4132,30037904,18
4133,2489157872,26
4133,2489157876,5
4133,30037903,36
4133,30037904,18
4134,2489157872,26
4134,2489157876,5
4134,30037903,36
4134,30037904,18
4135,2489157872,26
4135,2489157876,5
4135,30037903,36
4135,30037904,18
4136,2489157872,26
4136,2489157876,5
4136,30037903,36
4136,30037904,18
4137,2489157872,26
4137,2489157876,5
4137,30037903,36
4137,30037904,18
4138,2489157872,26
4138,2489157876,5
4138,30037903,36
4138,30037904,18
4139,2489157872,26
4139,2489157876,5
4139,30037903,36
4139,30037904,18
4140,2489157872,26
4140,2489157876,5
4140,30037903,36
4140,30037904,18
4141,2489157872,26
4141,2489157876,5
4141,30037903,36
4141,30037904,18
4142,2489157872,26
4142,2489157876,5
4142,30037903,36
4142,30037904,18
4143,2489157872,26
4143,2489157876,5
4143,30037903,36
4143,30037904,18
4144,2489157872,26
4144,2489157876,5
4144,30037903,36
4144,30037904,18
4145,2489157872,26
4145,2489157876,5
4145,30037903,36
4145,30037904,18
4146,2489157872,26
4146,2489157876,5
4146,30037903,36
4146,30037904,18
4147,2489157872,26
4147,2489157876,5
4147,30037903,36
4147,30037904,18
4148,2489157872,26
4148,2489157876,5
4148,30037903,36
4148,30037904,18
4149,2489157872,26
4149,2489157876,5
4149,30037903,36
4149,30037904,18
4150,2489157872,26
4150,2489157876,5
4150,30037903,36
4150,30037904,18
4151,2489157872,26
4151,2489157876,5
4151,30037903,36
4151,30037904,18
4152,2489157872,26
4152,2489157876,5
4152,30037903,36
4152,30037904,18
4153,2489157872,26
4153,2489157876,5
4153,30037903,36
4153,30037904,18
4154,2489157872,26
4154,2489157876,5
4154,30037903,36
4154,30037904,18
4155,2489157872,26
4155,2489157876,5
4155,30037903,36
4155,30037904,18
4156,2489157872,26
4156,2489157876,5
4156,30037903,36
4156,30037904,18
4157,2489157872,26
4157,2489157876,5
4157,30037903,36
4157,30037904,18
4158,2489157872,26
4158,2489157876,5
4158,30037903,36
4158,30037904,18
4159,2489157872,26
4159,2489157876,5
4159,30037903,36
4159,30037904,18
4160,2489157872,26
4160,2489157876,5
4160,30037903,36
4160,30037904,18
4161,2489157872,26
4161,2489157876,5
4161,30037903,36
4161,30037904,18
4162,2489157872,26
4162,2489157876,5
4162,30037903,36
4162,30037904,18
4163,2489157872,26
4163,2489157876,5
4163,30037903,36
4163,30037904,18
4164,2489157872,26
4164,2489157876,5
4164,30037903,36
4164,30037904,18
4165,2489157872,26
4165,2489157876,5
4165,30037903,36
4165,30037904,18
4166,2489157872,26
4166,2489157876,5
4166,30037903,36
4166,30037904,18
4167,2489157872,26
4167,2489157876,5
4167,30037903,36
4167,30037904,18
4168,2489157872,26
4168,2489157876,5
4168,30037903,36
4168,30037904,18
4169,2489157872,26
4169,2489157876,5
4169,30037903,36
4169,30037904,18
4170,2489157872,26
4170,2489157876,5
4170,30037903,36
4170,30037904,18
4171,2489157872,26
4171,2489157876,5
4171,30037903,36
4171,30037904,18
4172,2489157872,26
4172,2489157876,5
4172,30037903,36
4172,30037904,18
4173,2489157872,26
4173,2489157876,5
4173,30037903,36
4173,30037904,18
4174,2489157872,26
4174,2489157876,5
4174,30037903,36
4174,30037904,18
4175,2489157872,26
4175,2489157876,5
4175,30037903,36
4175,30037904,18
4176,2489157872,26
4176,2489157876,5
4176,30037903,36
4176,30037904,18
4177,2489157872,26
4177,2489157876,5
4177,30037903,36
4177,30037904,18
4178,2489157872,26
4178,2489157876,5
4178,30037903,36
4178,30037904,18
4179,2489157872,26
4179,2489157876,5
4179,30037903,36
4179,30037904,18
4180,2489157872,26
4180,2489157876,5
4180,30037903,36
4180,30037904,18
4181,2489157872,26
4181,2489157876,5
4181,30037903,36
4181,30037904,18
4182,2489157872,26
4182,2489157876,5
4182,30037903,36
4182,30037904,18
4183,2489157872,26
4183,2489157876,5
4183,30037903,36
4183,30037904,18
4184,2489157872,26
4184,2489157876,5
4184,30037903,36
4184,30037904,18
4185,2489157872,26
4185,2489157876,5
4185,30037903,36
4185,30037904,18
4186,2489157872,26
4186,2489157876,5
4186,30037903,36
4186,30037904,18
4187,2489157872,26
4187,2489157876,5
4187,30037903,36
4187,30037904,18
4188,2489157872,26
4188,2489157876,5
4188,30037903,36
4188,30037904,18
4189,2489157872,26
4189,2489157876,5
4189,30037903,36
4189,30037904,18
4190,2489157872,26
4190,2489157876,5
4190,30037903,36
4190,30037904,18
4191,2489157872,26
4191,2489157876,5
4191,30037903,36
4191,30037904,18
4192,2489157872,26
4192,2489157876,5
4192,30037903,36
4192,30037904,18
4193,2489157872,26
4193,2489157876,5
4193,30037903,36
4193,30037904,18
4194,2489157872,26
4194,2489157876,5
4194,30037903,36
4194,30037904,18
4195,2489157872,26
4195,2489157876,5
4195,30037903,36
4195,30037904,18
4196,2489157872,26
4196,2489157876,5
4196,30037903,36
4196,30037904,18
4197,2489157872,26
4197,2489157876,5
4197,30037903,36
4197,30037904,18
4198,2489157872,26
4198,2489157876,5
4198,30037903,36
4198,30037904,18
4199,2489157872,26
4199,2489157876,5
4199,30037903,36
4199,30037904,18
4200,2489157872,26
4200,2489157876,5
4200,30037903,36
4200,30037904,18
4201,2489157872,26
4201,2489157876,5
4201,30037903,36
4201,30037904,18
4202,2489157872,26
4202,2489157876,5
4202,30037903,36
4202,30037904,18
4203,2489157872,26
4203,2489157876,5
4203,30037903,36
4203,30037904,18
4204,2489157872,26
4204,2489157876,5
4204,30037903,36
4204,30037904,18
4205,2489157872,26
4205,2489157876,5
4205,30037903,36
4205,30037904,18
4206,2489157872,26
4206,2489157876,5
4206,30037903,36
4206,30037904,18
4207,2489157872,26
4207,2489157876,5
4207,30037903,36
4207,30037904,18
4208,2489157872,26
4208,2489157876,5
4208,30037903,36
4208,30037904,18
4209,2489157872,26
4209,2489157876,5
4209,30037903,36
4209,30037904,18
4210,2489157872,26
4210,2489157876,5
4210,30037903,36
4210,30037904,18
4211,2489157872,26
4211,2489157876,5
4211,30037903,36
4211,30037904,18
4212,2489157872,26
4212,2489157876,5
4212,30037903,36
4212,30037904,18
4213,2489157872,26
4213,2489157876,5
4213,30037903,36
4213,30037904,18
4214,2489157872,26
4214,2489157876,4
4214,30037903,36
4214,30037904,18
4215,2489157872,26
4215,2489157876,4
4215,30037903,36
4215,30037904,18
4216,2489157872,26
4216,2489157876,4
4216,30037903,36
4216,30037904,18
4217,2489157872,26
4217,2489157876,5
4217,30037903,36
4217,30037904,18
4218,2489157872,26
4218,2489157876,5
4218,30037903,36
4218,30037904,18
4219,2489157872,26
4219,2489157876,5
4219,30037903,36
4219,30037904,18
4220,2489157872,26
4220,2489157876,5
4220,30037903,36
4220,30037904,18
4221,2489157872,26
4221,2489157876,5
4221,30037903,36
4221,30037904,18
4222,2489157872,26
4222,2489157876,5
4222,30037903,36
4222,30037904,18
4223,2489157872,26
4223,2489157876,5
4223,30037903,36
4223,30037904,18
4224,2489157872,26
4224,2489157876,5
4224,30037903,36
4224,30037904,18
4225,2489157872,26
4225,2489157876,5
4225,30037903,36
4225,30037904,18
4226,2489157872,26
4226,2489157876,5
4226,30037903,36
4226,30037904,18
4227,2489157872,26
4227,2489157876,5
4227,30037903,36
4227,30037904,18
4228,2489157872,26
4228,2489157876,5
4228,30037903,36
4228,30037904,18
4229,2489157872,26
4229,2489157876,5
4229,30037903,36
4229,30037904,18
4230,2489157872,26
4230,2489157876,5
4230,30037903,36
4230,30037904,18
4231,2489157872,26
4231,2489157876,5
4231,30037903,36
4231,30037904,18
4232,2489157872,26
4232,2489157876,5
4232,30037903,36
4232,30037904,18
4233,2489157872,26
4233,2489157876,5
4233,30037903,36
4233,30037904,18
4234,2489157872,26
4234,2489157876,5
4234,30037903,36
4234,30037904,18
4235,2489157872,26
4235,2489157876,5
4235,30037903,36
4235,30037904,18
4236,2489157872,26
4236,2489157876,5
4236,30037903,36
4236,30037904,18
4237,2489157872,26
4237,2489157876,5
4237,30037903,36
4237,30037904,18
4238,2489157872,26
4238,2489157876,5
4238,30037903,36
4238,30037904,18
4239,2489157872,26
4239,2489157876,5
4239,30037903,36
4239,30037904,18
4240,2489157872,26
4240,2489157876,5
4240,30037903,36
4240,30037904,18
4241,2489157872,26
4241,2489157876,5
4241,30037903,36
4241,30037904,18
4242,2489157872,26
4242,2489157876,5
4242,30037903,36
4242,30037904,18
4243,2489157872,26
4243,2489157876,5
4243,30037903,36
4243,30037904,18
4244,2489157872,26
4244,2489157876,5
4244,30037903,36
4244,30037904,18
4245,2489157872,26
4245,2489157876,5
4245,30037903,36
4245,30037904,18
4246,2489157872,26
4246,2489157876,5
4246,30037903,36
4246,30037904,18
4247,2489157872,26
4247,2489157876,5
4247,30037903,36
4247,30037904,18
4248,2489157872,26
4248,2489157876,5
4248,30037903,36
4248,30037904,18
4249,2489157872,26
4249,2489157876,5
4249,30037903,36
4249,30037904,18
4250,2489157872,26
4250,2489157876,5
4250,30037903,36
4250,30037904,18
4251,2489157872,26
4251,2489157876,5
4251,30037903,36
4251,30037904,18
4252,2489157872,26
4252,2489157876,5
4252,30037903,36
4252,30037904,18
4253,2489157872,26
4253,2489157876,5
4253,30037903,36
4253,30037904,18
4254,2489157872,26
4254,2489157876,5
4254,30037903,36
4254,30037904,18
4255,2489157872,26
4255,2489157876,5
4255,30037903,36
4255,30037904,18
4256,2489157872,26
4256,2489157876,5
4256,30037903,36
4256,30037904,18
4257,2489157872,26
4257,2489157876,5
4257,30037903,36
4257,30037904,18
4258,2489157872,26
4258,2489157876,5
4258,30037903,36
4258,30037904,18
4259,2489157872,26
4259,2489157876,5
4259,30037903,36
4259,30037904,18
4260,2489157872,26
4260,2489157876,5
4260,30037903,36
4260,30037904,18
4261,2489157872,26
4261,2489157876,5
4261,30037903,36
4261,30037904,18
4262,2489157872,26
4262,2489157876,5
4262,30037903,36
4262,30037904,18
4263,2489157872,26
4263,2489157876,5
4263,30037903,36
4263,30037904,18
4264,2489157872,26
4264,2489157876,5
4264,30037903,36
4264,30037904,18
4265,2489157872,26
4265,2489157876,5
4265,30037903,36
4265,30037904,18
4266,2489157872,26
4266,2489157876,5
4266,30037903,36
4266,30037904,18
4267,2489157872,26
4267,2489157876,5
4267,30037903,36
4267,30037904,18
4268,2489157872,26
4268,2489157876,5
4268,30037903,36
4268,30037904,18
4269,2489157872,26
4269,2489157876,5
4269,30037903,36
4269,30037904,18
4270,2489157872,26
4270,2489157876,5
4270,30037903,36
4270,30037904,18
4271,2489157872,26
4271,2489157876,5
4271,30037903,36
4271,30037904,18
4272,2489157872,26
4272,2489157876,5
4272,30037903,36
4272,30037904,18
4273,2489157872,26
4273,2489157876,5
4273,30037903,36
4273,30037904,18
4274,2489157872,26
4274,2489157876,5
4274,30037903,36
4274,30037904,18
4275,2489157872,26
4275,2489157876,5
4275,30037903,36
4275,30037904,18
4276,2489157872,26
4276,2489157876,5
4276,30037903,36
4276,30037904,18
4277,2489157872,26
4277,2489157876,5
4277,30037903,36
4277,30037904,18
4278,2489157872,26
4278,2489157876,5
4278,30037903,36
4278,30037904,18
4279,2489157872,26
4279,2489157876,5
4279,30037903,36
4279,30037904,18
4280,2489157872,26
4280,2489157876,5
4280,30037903,36
4280,30037904,18
4281,2489157872,26
4281,2489157876,5
4281,30037903,36
4281,30037904,18
4282,2489157872,26
4282,2489157876,5
4282,30037903,36
4282,30037904,18
4283,2489157872,26
4283,2489157876,5
4283,30037903,36
4283,30037904,18
4284,2489157872,26
4284,2489157876,5
4284,30037903,36
4284,30037904,18
4285,2489157872,26
4285,2489157876,5
4285,30037903,36
4285,30037904,18
4286,2489157872,26
4286,2489157876,5
4286,30037903,36
4286,30037904,18
4287,2489157872,26
4287,2489157876,5
4287,30037903,36
4287,30037904,18
4288,2489157872,26
4288,2489157876,5
4288,30037903,36
4288,30037904,18
4289,2489157872,26
4289,2489157876,5
4289,30037903,36
4289,30037904,18
4290,2489157872,26
4290,2489157876,5
4290,30037903,36
4290,30037904,18
4291,2489157872,26
4291,2489157876,5
4291,30037903,36
4291,30037904,18
4292,2489157872,26
4292,2489157876,5
4292,30037903,36
4292,30037904,18
4293,2489157872,26
4293,2489157876,5
4293,30037903,36
4293,30037904,18
4294,2489157872,26
4294,2489157876,5
4294,30037903,36
4294,30037904,18
4295,2489157872,26
4295,2489157876,5
4295,30037903,36
4295,30037904,18
4296,2489157872,26
4296,2489157876,5
4296,30037903,36
4296,30037904,18
4297,2489157872,26
4297,2489157876,5
4297,30037903,36
4297,30037904,18
4298,2489157872,26
4298,2489157876,5
4298,30037903,36
4298,30037904,18
4299,2489157872,26
4299,2489157876,5
4299,30037903,36
4299,30037904,18
4300,2489157872,26
4300,2489157876,5
4300,30037903,36
4300,30037904,18
4301,2489157872,26
4301,2489157876,5
4301,30037903,36
4301,30037904,18
4302,2489157872,26
4302,2489157876,5
4302,30037903,36
4302,30037904,18
4303,2489157872,26
4303,2489157876,5
4303,30037903,36
4303,30037904,18
4304,2489157872,26
4304,2489157876,5
4304,30037903,36
4304,30037904,18
4305,2489157872,26
4305,2489157876,5
4305,30037903,36
4305,30037904,18
4306,2489157872,26
4306,2489157876,5
4306,30037903,36
4306,30037904,18
4307,2489157872,26
4307,2489157876,5
4307,30037903,36
4307,30037904,18
4308,2489157872,26
4308,2489157876,5
4308,30037903,36
4308,30037904,18
4309,2489157872,26
4309,2489157876,5
4309,30037903,36
4309,30037904,18
4310,2489157872,26
4310,2489157876,5
4310,30037903,36
4310,30037904,18
4311,2489157872,26
4311,2489157876,5
4311,30037903,36
4311,30037904,18
4312,2489157872,26
4312,2489157876,5
4312,30037903,36
4312,30037904,18
4313,2489157872,26
4313,2489157876,5
4313,30037903,36
4313,30037904,18
4314,2489157872,26
4314,2489157876,5
4314,30037903,36
4314,30037904,18
4315,2489157872,26
4315,2489157876,5
4315,30037903,36
4315,30037904,18
4316,2489157872,26
4316,2489157876,5
4316,30037903,36
4316,30037904,18
4317,2489157872,26
4317,2489157876,5
4317,30037903,36
4317,30037904,18
4318,2489157872,26
4318,2489157876,5
4318,30037903,36
4318,30037904,18
4319,2489157872,26
4319,2489157876,5
4319,30037903,36
4319,30037904,18
4320,2489157872,26
4320,2489157876,5
4320,30037903,36
4320,30037904,18
4321,2489157872,26
4321,2489157876,5
4321,30037903,36
4321,30037904,18
4322,2489157872,26
4322,2489157876,5
4322,30037903,36
4322,30037904,18
4323,2489157872,26
4323,2489157876,5
4323,30037903,36
4323,30037904,18
4324,2489157872,26
4324,2489157876,5
4324,30037903,36
4324,30037904,18
4325,2489157872,26
4325,2489157876,5
4325,30037903,36
4325,30037904,18
4326,2489157872,26
4326,2489157876,5
4326,30037903,36
4326,30037904,18
4327,2489157872,26
4327,2489157876,3
4327,30037903,36
4327,30037904,18
4328,2489157872,26
4328,2489157876,3
4328,30037903,34
4328,30037904,16
4329,2489157872,26
4329,2489157876,3
4329,30037903,34
4329,30037904,16
4330,2489157872,26
4330,2489157876,3
4330,30037903,34
4330,30037904,16
4331,2489157872,23
4331,2489157876,3
4331,30037903,34
4331,30037904,18
4332,2489157872,20
4332,2489157876,5
4332,30037903,34
4332,30037904,16
4333,2489157872,17
4333,2489157876,3
4333,30037903,34
4333,30037904,16
4334,2489157872,14
4334,2489157876,3
4334,30037903,36
4334,30037904,16
4335,2489157872,11
4335,2489157876,5
4335,30037903,36
4335,30037904,16
4336,2489157872,8
4336,2489157876,5
4336,30037903,36
4336,30037904,18
4337,2489157872,8
4337,2489157876,5
4337,30037903,36
4337,30037904,16
4338,2489157872,5
4338,2489157876,5
4338,30037903,36
4338,30037904,16
4339,2489157872,8
4339,2489157876,5
4339,30037903,36
4339,30037904,16
4340,2489157872,11
4340,2489157876,5
4340,30037903,36
4340,30037904,16
4341,2489157872,11
4341,2489157876,5
4341,30037903,36
4341,30037904,16
4342,2489157872,14
4342,2489157876,5
4342,30037903,36
4342,30037904,14
4343,2489157872,14
4343,2489157876,5
4343,30037903,36
4343,30037904,12
4344,2489157872,17
4344,2489157876,5
4344,30037903,36
4344,30037904,10
4345,2489157872,17
4345,2489157876,5
4345,30037903,36
4345,30037904,8
4346,2489157872,20
4346,2489157876,5
4346,30037903,36
4346,30037904,6
4347,2489157872,26
4347,2489157876,5
4347,30037903,36
4347,30037904,4
4348,2489157872,26
4348,2489157876,5
4348,30037903,36
4348,30037904,2
4349,2489157872,26
4349,2489157876,5
4349,30037903,36
4349,30037904,2
4350,2489157872,26
4350,2489157876,5
4350,30037903,36
4350,30037904,2
4351,2489157872,26
4351,2489157876,5
4351,30037903,36
4351,30037904,4
4352,2489157872,26
4352,2489157876,5
4352,30037903,36
4352,30037904,4
4353,2489157872,26
4353,2489157876,5
4353,30037903,36
4353,30037904,4
4354,2489157872,26
4354,2489157876,5
4354,30037903,36
4354,30037904,6
4355,2489157872,26
4355,2489157876,5
4355,30037903,36
4355,30037904,8
4356,2489157872,26
4356,2489157876,3
4356,30037903,36
4356,30037904,10
4357,2489157872,26
4357,2489157876,3
4357,30037903,36
4357,30037904,10
4358,2489157872,26
4358,2489157876,3
4358,30037903,36
4358,30037904,12
4359,2489157872,26
4359,2489157876,3
4359,30037903,34
4359,30037904,14
4360,2489157872,26
4360,2489157876,3
4360,30037903,34
4360,30037904,16
4361,2489157872,26
4361,2489157876,5
4361,30037903,32
4361,30037904,16
4362,2489157872,26
4362,2489157876,5
4362,30037903,29
4362,30037904,16
4363,2489157872,26
4363,2489157876,5
4363,30037903,26
4363,30037904,16
4364,2489157872,26
4364,2489157876,5
4364,30037903,23
4364,30037904,16
4365,2489157872,26
4365,2489157876,5
4365,30037903,24
4365,30037904,16
4366,2489157872,26
4366,2489157876,5
4366,30037903,24
4366,30037904,16
4367,2489157872,26
4367,2489157876,5
4367,30037903,24
4367,30037904,16
4368,2489157872,26
4368,2489157876,5
4368,30037903,22
4368,30037904,16
4369,2489157872,26
4369,2489157876,5
4369,30037903,19
4369,30037904,16
4370,2489157872,26
4370,2489157876,5
4370,30037903,24
4370,30037904,16
4371,2489157872,26
4371,2489157876,5
4371,30037903,25
4371,30037904,16
4372,2489157872,26
4372,2489157876,5
4372,30037903,24
4372,30037904,16
4373,2489157872,26
4373,2489157876,5
4373,30037903,26
4373,30037904,16
4374,2489157872,26
4374,2489157876,5
4374,30037903,27
4374,30037904,16
4375,2489157872,26
4375,2489157876,5
4375,30037903,27
4375,30037904,16
4376,2489157872,26
4376,2489157876,5
4376,30037903,27
4376,30037904,16
4377,2489157872,26
4377,2489157876,5
4377,30037903,29
4377,30037904,16
4378,2489157872,26
4378,2489157876,5
4378,30037903,30
4378,30037904,16
4379,2489157872,26
4379,2489157876,5
4379,30037903,31
4379,30037904,16
4380,2489157872,26
4380,2489157876,5
4380,30037903,29
4380,30037904,16
4381,2489157872,26
4381,2489157876,5
4381,30037903,28
4381,30037904,16
4382,2489157872,26
4382,2489157876,5
4382,30037903,32
4382,30037904,16
4383,2489157872,26
4383,2489157876,5
4383,30037903,33
4383,30037904,16
4384,2489157872,26
4384,2489157876,5
4384,30037903,33
4384,30037904,16
4385,2489157872,26
4385,2489157876,5
4385,30037903,33
4385,30037904,16
4386,2489157872,26
4386,2489157876,5
4386,30037903,33
4386,30037904,16
4387,2489157872,26
4387,2489157876,5
4387,30037903,33
4387,30037904,16
4388,2489157872,26
4388,2489157876,5
4388,30037903,31
4388,30037904,16
4389,2489157872,26
4389,2489157876,5
4389,30037903,28
4389,30037904,16
4390,2489157872,26
4390,2489157876,5
4390,30037903,27
4390,30037904,16
4391,2489157872,26
4391,2489157876,5
4391,30037903,24
4391,30037904,16
4392,2489157872,26
4392,2489157876,5
4392,30037903,29
4392,30037904,16
4393,2489157872,26
4393,2489157876,5
4393,30037903,28
4393,30037904,16
4394,2489157872,26
4394,2489157876,5
4394,30037903,33
4394,30037904,16
4395,2489157872,26
4395,2489157876,5
4395,30037903,33
4395,30037904,16
4396,2489157872,26
4396,2489157876,5
4396,30037903,33
4396,30037904,16
4397,2489157872,26
4397,2489157876,5
4397,30037903,33
4397,30037904,16
4398,2489157872,26
4398,2489157876,5
4398,30037903,33
4398,30037904,16
4399,2489157872,26
4399,2489157876,5
4399,30037903,33
4399,30037904,16
4400,2489157872,26
4400,2489157876,5
4400,30037903,28
4400,30037904,16
4401,2489157872,26
4401,2489157876,5
4401,30037903,27
4401,30037904,16
4402,2489157872,26
4402,2489157876,5
4402,30037903,26
4402,30037904,16
4403,2489157872,26
4403,2489157876,5
4403,30037903,29
4403,30037904,16
4404,2489157872,26
4404,2489157876,5
4404,30037903,30
4404,30037904,16
4405,2489157872,26
4405,2489157876,5
4405,30037903,32
4405,30037904,16
4406,2489157872,26
4406,2489157876,5
4406,30037903,32
4406,30037904,16
4407,2489157872,26
4407,2489157876,5
4407,30037903,34
4407,30037904,16
4408,2489157872,26
4408,2489157876,5
4408,30037903,35
4408,30037904,16
4409,2489157872,26
4409,2489157876,5
4409,30037903,35
4409,30037904,16
4410,2489157872,26
4410,2489157876,5
4410,30037903,36
4410,30037904,16
4411,2489157872,26
4411,2489157876,5
4411,30037903,36
4411,30037904,16
4412,2489157872,26
4412,2489157876,5
4412,30037903,36
4412,30037904,16
4413,2489157872,26
4413,2489157876,5
4413,30037903,36
4413,30037904,16
4414,2489157872,26
4414,2489157876,5
4414,30037903,34
4414,30037904,16
4415,2489157872,26
4415,2489157876,5
4415,30037903,34
4415,30037904,16
4416,2489157872,26
4416,2489157876,5
4416,30037903,36
4416,30037904,16
4417,2489157872,26
4417,2489157876,5
4417,30037903,36
4417,30037904,16
4418,2489157872,26
4418,2489157876,5
4418,30037903,36
4418,30037904,16
4419,2489157872,26
4419,2489157876,5
4419,30037903,36
4419,30037904,16
4420,2489157872,26
4420,2489157876,5
4420,30037903,36
4420,30037904,16
4421,2489157872,26
4421,2489157876,5
4421,30037903,36
4421,30037904,16
4422,2489157872,26
4422,2489157876,5
4422,30037903,36
4422,30037904,16
4423,2489157872,26
4423,2489157876,5
4423,30037903,36
4423,30037904,16
4424,2489157872,26
4424,2489157876,5
4424,30037903,36
4424,30037904,16
4425,2489157872,26
4425,2489157876,5
4425,30037903,36
4425,30037904,16
4426,2489157872,26
4426,2489157876,5
4426,30037903,36
4426,30037904,16
4427,2489157872,26
4427,2489157876,5
4427,30037903,36
4427,30037904,16
4428,2489157872,26
4428,2489157876,5
4428,30037903,36
4428,30037904,16
4429,2489157872,26
4429,2489157876,5
4429,30037903,36
4429,30037904,16
4430,2489157872,26
4430,2489157876,5
4430,30037903,36
4430,30037904,16
4431,2489157872,26
4431,2489157876,5
4431,30037903,36
4431,30037904,16
4432,2489157872,26
4432,2489157876,5
4432,30037903,36
4432,30037904,16
4433,2489157872,26
4433,2489157876,5
4433,30037903,36
4433,30037904,16
4434,2489157872,26
4434,2489157876,5
4434,30037903,36
4434,30037904,16
4435,2489157872,26
4435,2489157876,5
4435,30037903,36
4435,30037904,16
4436,2489157872,26
4436,2489157876,5
4436,30037903,36
4436,30037904,16
4437,2489157872,26
4437,2489157876,5
4437,30037903,36
4437,30037904,16
4438,2489157872,26
4438,2489157876,5
4438,30037903,36
4438,30037904,16
4439,2489157872,26
4439,2489157876,5
4439,30037903,36
4439,30037904,16
4440,2489157872,26
4440,2489157876,5
4440,30037903,36
4440,30037904,16
4441,2489157872,26
4441,2489157876,5
4441,30037903,36
4441,30037904,16
4442,2489157872,26
4442,2489157876,5
4442,30037903,36
4442,30037904,16
4443,2489157872,26
4443,2489157876,5
4443,30037903,36
4443,30037904,16
4444,2489157872,26
4444,2489157876,5
4444,30037903,36
4444,30037904,16
4445,2489157872,26
4445,2489157876,5
4445,30037903,36
4445,30037904,16
4446,2489157872,26
4446,2489157876,5
4446,30037903,36
4446,30037904,16
4447,2489157872,26
4447,2489157876,5
4447,30037903,36
4447,30037904,16
4448,2489157872,26
4448,2489157876,5
4448,30037903,36
4448,30037904,16
4449,2489157872,26
4449,2489157876,5
4449,30037903,36
4449,30037904,16
4450,2489157872,26
4450,2489157876,5
4450,30037903,36
4450,30037904,16
4451,2489157872,26
4451,2489157876,5
4451,30037903,36
4451,30037904,16
4452,2489157872,26
4452,2489157876,5
4452,30037903,36
4452,30037904,16
4453,2489157872,26
4453,2489157876,5
4453,30037903,36
4453,30037904,16
4454,2489157872,26
4454,2489157876,5
4454,30037903,36
4454,30037904,16
4455,2489157872,26
4455,2489157876,5
4455,30037903,36
4455,30037904,16
4456,2489157872,26
4456,2489157876,5
4456,30037903,36
4456,30037904,16
4457,2489157872,26
4457,2489157876,5
4457,30037903,36
4457,30037904,16
4458,2489157872,26
4458,2489157876,5
4458,30037903,36
4458,30037904,16
4459,2489157872,26
4459,2489157876,5
4459,30037903,36
4459,30037904,16
4460,2489157872,26
4460,2489157876,5
4460,30037903,36
4460,30037904,16
4461,2489157872,26
4461,2489157876,5
4461,30037903,36
4461,30037904,16
4462,2489157872,26
4462,2489157876,5
4462,30037903,36
4462,30037904,16
4463,2489157872,26
4463,2489157876,5
4463,30037903,36
4463,30037904,16
4464,2489157872,26
4464,2489157876,5
4464,30037903,36
4464,30037904,16
4465,2489157872,26
4465,2489157876,5
4465,30037903,36
4465,30037904,16
4466,2489157872,26
4466,2489157876,5
4466,30037903,36
4466,30037904,16
4467,2489157872,26
4467,2489157876,5
4467,30037903,36
4467,30037904,16
4468,2489157872,26
4468,2489157876,5
4468,30037903,36
4468,30037904,16
4469,2489157872,26
4469,2489157876,5
4469,30037903,36
4469,30037904,16
4470,2489157872,26
4470,2489157876,5
4470,30037903,36
4470,30037904,16
4471,2489157872,26
4471,2489157876,5
4471,30037903,36
4471,30037904,16
4472,2489157872,26
4472,2489157876,5
4472,30037903,36
4472,30037904,16
4473,2489157872,26
4473,2489157876,5
4473,30037903,36
4473,30037904,16
4474,2489157872,26
4474,2489157876,5
4474,30037903,36
4474,30037904,16
4475,2489157872,26
4475,2489157876,5
4475,30037903,36
4475,30037904,16
4476,2489157872,26
4476,2489157876,5
4476,30037903,36
4476,30037904,16
4477,2489157872,26
4477,2489157876,5
4477,30037903,36
4477,30037904,16
4478,2489157872,26
4478,2489157876,5
4478,30037903,36
4478,30037904,16
4479,2489157872,26
4479,2489157876,5
4479,30037903,36
4479,30037904,16
4480,2489157872,26
4480,2489157876,5
4480,30037903,36
4480,30037904,16
4481,2489157872,26
4481,2489157876,5
4481,30037903,36
4481,30037904,16
4482,2489157872,26
4482,2489157876,5
4482,30037903,36
4482,30037904,16
4483,2489157872,26
4483,2489157876,5
4483,30037903,36
4483,30037904,16
4484,2489157872,26
4484,2489157876,5
4484,30037903,36
4484,30037904,16
4485,2489157872,26
4485,2489157876,5
4485,30037903,36
4485,30037904,16
4486,2489157872,26
4486,2489157876,5
4486,30037903,36
